iteration,id,group_id,x,y,age,known_cells,group_member_ids, last_three_cells
2,0,2,3,5,1472,[4_4];[4_5],[0;2;6;7;8;9],[4_4];[4_5]
2,1,1,24,4,1270,[23_4];[23_5],[1;3;4;5],[23_5];[23_4]
2,2,2,21,8,2463,[19_9];[21_8];[19_8],[0;2;6;7;8;9],[19_9];[19_8];[21_8]
2,3,1,24,24,2298,[23_23];[23_24],[1;3;4;5],[23_23];[23_24]
2,4,1,1,23,2157,[1_24];[0_24],[1;3;4;5],[0_24];[1_24]
2,5,1,16,18,2420,[16_17],[1;3;4;5],[16_17];[16_17]
2,6,2,19,16,809,[19_17];[18_17],[0;2;6;7;8;9],[18_17];[19_17]
2,7,2,13,21,854,[15_21];[14_21],[0;2;6;7;8;9],[15_21];[14_21]
2,8,2,19,8,1642,[20_9];[20_8],[0;2;6;7;8;9],[20_9];[20_8]
2,9,2,0,16,2195,[1_16],[0;2;6;7;8;9],[1_16];[1_16]
3,0,2,3,6,1473,[3_5];[4_4];[4_5],[0;2;6;7;8;9],[4_4];[4_5];[3_5]
3,1,1,24,5,1271,[23_4];[23_5];[24_5],[1;3;4;5],[23_5];[23_4];[24_5]
3,2,2,22,8,2464,[19_9];[21_8];[19_8],[0;2;6;7;8;9],[19_8];[21_8];[21_8]
3,3,1,23,24,2299,[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[23_24];[24_24]
3,4,1,1,24,2158,[1_24];[1_23];[0_24],[1;3;4;5],[0_24];[1_24];[1_23]
3,5,1,16,19,2421,[16_17];[16_18],[1;3;4;5],[16_17];[16_17];[16_18]
3,6,2,19,15,810,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[18_17];[19_17];[19_15]
3,7,2,14,21,855,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[15_21];[14_21];[13_21]
3,8,2,20,8,1643,[19_8];[20_9];[20_8],[0;2;6;7;8;9],[20_9];[20_8];[19_8]
3,9,2,0,16,2196,[0_16];[1_16],[0;2;6;7;8;9],[1_16];[1_16];[0_16]
4,0,2,3,5,1474,[3_5];[4_4];[4_5],[0;2;6;7;8;9],[4_5];[3_5];[3_5]
4,1,1,24,4,1272,[23_4];[23_5];[24_5],[1;3;4;5],[23_4];[24_5];[24_5]
4,2,2,22,7,2465,[21_8];[19_8];[19_9];[22_8],[0;2;6;7;8;9],[21_8];[21_8];[22_8]
4,3,1,24,24,2300,[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[24_24];[23_24]
4,4,1,1,23,2159,[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[1_23];[1_24]
4,5,1,16,18,2422,[16_17];[16_18];[16_19],[1;3;4;5],[16_17];[16_18];[16_19]
4,6,2,19,16,811,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[19_17];[19_15];[19_15]
4,7,2,13,21,856,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[14_21];[13_21];[14_21]
4,8,2,20,7,1644,[19_8];[20_9];[20_8];[20_7],[0;2;6;7;8;9],[20_8];[19_8];[20_7]
4,9,2,1,16,2197,[0_16];[1_16],[0;2;6;7;8;9],[1_16];[0_16];[1_16]
5,0,2,3,4,1475,[3_4];[3_5];[4_4];[4_5],[0;2;6;7;8;9],[3_5];[3_5];[3_4]
5,1,1,23,4,1273,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[24_5];[24_5];[24_4]
5,2,2,22,6,2466,[21_8];[19_8];[19_9];[22_6];[22_8],[0;2;6;7;8;9],[21_8];[22_8];[22_6]
5,3,1,24,23,2301,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[24_24];[23_24];[24_23]
5,4,1,1,23,2160,[1_24];[1_23];[0_24],[1;3;4;5],[1_23];[1_23];[1_23]
5,5,1,16,19,2423,[16_17];[16_18];[16_19],[1;3;4;5],[16_18];[16_19];[16_18]
5,6,2,19,17,812,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[19_15];[19_15];[19_17]
5,7,2,13,21,857,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[13_21];[13_21];[13_21]
5,8,2,20,8,1645,[19_8];[20_9];[20_8];[20_7],[0;2;6;7;8;9],[19_8];[20_7];[20_7]
5,9,2,0,16,2198,[0_16];[1_16],[0;2;6;7;8;9],[0_16];[1_16];[1_16]
6,0,2,3,3,1476,[3_4];[3_5];[3_3];[4_4];[4_5],[0;2;6;7;8;9],[3_5];[3_4];[3_3]
6,1,1,23,4,1274,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[24_4];[23_4];[23_4]
6,2,2,22,7,2467,[21_8];[19_8];[19_9];[22_6];[22_8],[0;2;6;7;8;9],[22_8];[22_6];[22_6]
6,3,1,23,24,2302,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[24_23];[24_23];[23_24]
6,4,1,1,24,2161,[1_24];[1_23];[0_24],[1;3;4;5],[1_23];[1_23];[1_23]
6,5,1,16,20,2424,[16_18];[16_20];[16_17];[16_19],[1;3;4;5],[16_19];[16_18];[16_20]
6,6,2,19,16,813,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[19_15];[19_17];[19_17]
6,7,2,14,21,858,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[13_21];[13_21];[13_21]
6,8,2,19,9,1646,[19_8];[20_9];[20_8];[20_7];[19_9],[0;2;6;7;8;9],[20_7];[20_8];[19_9]
6,9,2,0,16,2199,[0_16];[1_16],[0;2;6;7;8;9],[0_16];[0_16]
7,0,2,3,2,1477,[3_4];[3_5];[3_3];[4_4];[4_5],[0;2;6;7;8;9],[3_4];[3_3];[3_3]
7,1,1,24,4,1275,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[23_4];[23_4];[23_4]
7,2,2,22,8,2468,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_6];[22_6];[22_7]
7,3,1,23,23,2303,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[24_23];[23_24];[23_23]
7,4,1,1,23,2162,[1_24];[1_23];[0_24],[1;3;4;5],[1_24]
7,5,1,17,19,2425,[16_18];[16_20];[16_17];[16_19];[17_19],[1;3;4;5],[16_20];[16_20];[17_19]
7,6,2,19,17,814,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[19_17];[19_17];[19_17]
7,7,2,15,21,859,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[15_21]
7,8,2,19,8,1647,[19_8];[20_9];[20_8];[20_7];[19_9],[0;2;6;7;8;9],[20_8];[19_9];[19_9]
7,9,2,1,16,2200,[0_16];[1_16],[0;2;6;7;8;9],[0_16];[0_16];[1_16]
8,0,2,3,3,1478,[3_4];[3_5];[3_3];[4_4];[4_5],[0;2;6;7;8;9],[3_3];[3_3];[3_3]
8,1,1,23,4,1276,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[23_4];[23_4];[24_4]
8,2,2,22,8,2469,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_8]
8,3,1,23,24,2304,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[23_23];[23_23]
8,4,1,0,23,2163,[0_23];[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[0_23]
8,5,1,17,20,2426,[16_18];[16_20];[16_17];[16_19];[17_19],[1;3;4;5],[16_20];[17_19];[17_19]
8,6,2,18,17,815,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[19_17];[19_17];[18_17]
8,7,2,14,21,860,[13_21];[15_21];[14_21],[0;2;6;7;8;9],[15_21];[15_21]
8,8,2,21,8,1648,[19_8];[20_9];[20_8];[20_7];[19_9];[21_8],[0;2;6;7;8;9],[19_9];[19_8];[21_8]
8,9,2,0,16,2201,[0_16];[1_16],[0;2;6;7;8;9],[1_16];[1_16]
9,0,2,3,2,1479,[3_4];[3_2];[3_5];[3_3];[4_4];[4_5],[0;2;6;7;8;9],[3_3];[3_3];[3_2]
9,1,1,24,4,1277,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[23_4];[24_4];[23_4]
9,2,2,22,7,2470,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_8];[22_8]
9,3,1,24,24,2305,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[23_23];[23_24]
9,4,1,1,24,2164,[0_23];[1_24];[1_23];[0_24],[1;3;4;5],[0_23];[0_23];[1_24]
9,5,1,17,21,2427,[17_20];[16_18];[16_20];[16_17];[16_19];[17_19],[1;3;4;5],[17_19];[17_19];[17_20]
9,6,2,18,17,816,[19_15];[19_17];[18_17],[0;2;6;7;8;9],[18_17];[18_17];[18_17]
9,7,2,14,20,861,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[15_21];[15_21];[14_20]
9,8,2,22,8,1649,[19_8];[20_9];[20_8];[20_7];[19_9];[21_8],[0;2;6;7;8;9],[19_8];[21_8];[21_8]
9,9,2,1,16,2202,[0_16];[1_16],[0;2;6;7;8;9],[1_16];[1_16];[1_16]
10,0,2,4,3,1480,[3_4];[3_2];[3_5];[3_3];[4_3];[4_4];[4_5],[0;2;6;7;8;9],[3_2];[3_2];[4_3]
10,1,1,24,5,1278,[23_5];[24_4];[23_4];[24_5],[1;3;4;5],[24_4];[24_5]
10,2,2,22,8,2471,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_8];[22_7]
10,3,1,23,24,2306,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[23_23];[24_24]
10,4,1,1,23,2165,[0_23];[1_24];[1_23];[0_24],[1;3;4;5],[0_23];[1_24];[1_24]
10,5,1,17,20,2428,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_19];[17_20];[17_21]
10,6,2,17,17,817,[19_15];[19_17];[18_17];[17_17],[0;2;6;7;8;9],[18_17];[18_17];[17_17]
10,7,2,14,21,862,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[15_21];[14_20];[14_20]
10,8,2,22,7,1650,[22_8];[19_8];[20_9];[20_8];[20_7];[19_9];[21_8],[0;2;6;7;8;9],[21_8];[21_8];[22_8]
10,9,2,0,16,2203,[0_16];[1_16],[0;2;6;7;8;9],[1_16];[1_16];[1_16]
11,0,2,4,2,1481,[3_4];[3_2];[3_5];[3_3];[4_3];[4_4];[4_5],[0;2;6;7;8;9],[3_2];[4_3];[4_3]
11,1,1,24,6,1279,[23_5];[24_4];[24_6];[23_4];[24_5],[1;3;4;5],[24_4];[24_5];[24_6]
11,2,2,22,7,2472,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_7];[22_8]
11,3,1,24,24,2307,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[23_23];[24_24];[24_24]
11,4,1,1,24,2166,[0_23];[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[1_24];[1_24]
11,5,1,17,21,2429,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_20];[17_21];[17_20]
11,6,2,16,17,818,[19_15];[19_17];[18_17];[17_17],[0;2;6;7;8;9],[17_17];[17_17]
11,7,2,13,21,863,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[14_20];[14_20];[14_21]
11,8,2,22,6,1651,[22_6];[20_9];[21_8];[20_7];[22_8];[19_8];[20_8];[19_9],[0;2;6;7;8;9],[21_8];[22_8];[22_6]
11,9,2,0,16,2204,[0_16];[1_16],[0;2;6;7;8;9],[0_16]
12,0,2,3,2,1482,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[4_2];[4_5],[0;2;6;7;8;9],[4_3];[4_3];[4_2]
12,1,1,23,6,1280,[23_5];[24_4];[24_6];[23_4];[24_5],[1;3;4;5],[24_5];[24_6];[24_6]
12,2,2,22,8,2473,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_7]
12,3,1,23,24,2308,[24_23];[24_24];[23_23];[23_24],[1;3;4;5],[24_24];[24_24];[24_24]
12,4,1,2,24,2167,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[1_24];[2_24]
12,5,1,17,21,2430,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_21];[17_21];[17_21]
12,6,2,16,18,819,[19_15];[19_17];[18_17];[16_17];[17_17],[0;2;6;7;8;9],[17_17];[17_17];[16_17]
12,7,2,13,21,864,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[14_21];[13_21];[13_21]
12,8,2,23,6,1652,[22_6];[20_9];[21_8];[20_7];[22_8];[19_8];[20_8];[19_9];[23_6],[0;2;6;7;8;9],[22_8];[22_6];[23_6]
12,9,2,0,17,2205,[0_16];[1_16];[0_17],[0;2;6;7;8;9],[0_16];[0_17]
13,0,2,4,2,1483,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[4_2];[4_5],[0;2;6;7;8;9],[4_3];[4_2];[3_2]
13,1,1,23,6,1281,[23_5];[24_4];[24_6];[23_4];[24_5];[23_6],[1;3;4;5],[24_6];[23_6];[23_6]
13,2,2,22,6,2474,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_6]
13,3,1,22,24,2309,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[24_24];[24_24];[22_24]
13,4,1,1,24,2168,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[2_24];[1_24]
13,5,1,17,21,2431,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_21];[17_21];[17_21]
13,6,2,16,19,820,[19_15];[16_18];[19_17];[18_17];[16_17];[17_17],[0;2;6;7;8;9],[17_17];[16_17];[16_18]
13,7,2,14,21,865,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[13_21];[13_21];[13_21]
13,8,2,23,7,1653,[22_6];[20_9];[21_8];[20_7];[22_8];[19_8];[20_8];[19_9];[23_6],[0;2;6;7;8;9],[22_6];[23_6];[23_6]
13,9,2,0,16,2206,[0_16];[1_16];[0_17],[0;2;6;7;8;9],[0_16];[0_17];[0_17]
14,0,2,3,2,1484,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[4_2];[4_5],[0;2;6;7;8;9],[4_2];[3_2];[4_2]
14,1,1,23,5,1282,[23_5];[24_4];[24_6];[23_4];[24_5];[23_6],[1;3;4;5],[23_6];[23_6];[23_5]
14,2,2,22,7,2475,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[22_6];[22_6]
14,3,1,22,24,2310,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[22_24];[22_24];[22_24]
14,4,1,1,23,2169,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[2_24];[1_24];[1_24]
14,5,1,17,20,2432,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_21];[17_21];[17_21]
14,6,2,16,18,821,[19_15];[16_18];[19_17];[18_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_17];[16_18];[16_19]
14,7,2,13,21,866,[14_20];[15_21];[14_21];[13_21],[0;2;6;7;8;9],[13_21];[13_21];[14_21]
14,8,2,22,7,1654,[22_6];[20_9];[21_8];[20_7];[22_8];[19_8];[20_8];[19_9];[23_7];[23_6],[0;2;6;7;8;9],[23_6];[23_6];[23_7]
14,9,2,1,16,2207,[0_16];[1_16];[0_17],[0;2;6;7;8;9],[0_17];[0_17];[1_16]
15,0,2,4,2,1485,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[4_2];[4_5],[0;2;6;7;8;9],[3_2];[4_2];[4_2]
15,1,1,23,4,1283,[23_5];[24_4];[24_6];[23_4];[24_5];[23_6],[1;3;4;5],[23_6];[23_5];[23_5]
15,2,2,22,8,2476,[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_6];[22_6];[22_7]
15,3,1,23,24,2311,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[22_24];[22_24];[22_24]
15,4,1,1,24,2170,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[2_24];[1_23]
15,5,1,17,21,2433,[17_20];[16_18];[16_20];[17_21];[16_17];[16_19];[17_19],[1;3;4;5],[17_20]
15,6,2,16,19,822,[19_15];[16_18];[19_17];[18_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_18];[16_19];[16_19]
15,7,2,12,21,867,[14_20];[15_21];[12_21];[14_21];[13_21],[0;2;6;7;8;9],[14_21];[12_21]
15,8,2,23,8,1655,[22_6];[23_8];[20_9];[21_8];[20_7];[22_8];[22_7];[19_8];[20_8];[19_9];[23_7];[23_6],[0;2;6;7;8;9],[23_7];[22_7];[23_8]
15,9,2,0,16,2208,[0_16];[1_16];[0_17],[0;2;6;7;8;9],[0_17];[1_16];[1_16]
16,0,2,2,2,1486,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[2_2];[4_2];[4_5],[0;2;6;7;8;9],[4_2];[4_2];[2_2]
16,1,1,23,3,1284,[23_5];[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[23_5];[23_5];[23_3]
16,2,2,23,7,2477,[23_7];[21_8];[19_8];[19_9];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[23_7]
16,3,1,24,24,2312,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_24]
16,4,1,1,23,2171,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[2_24];[1_23];[1_24]
16,5,1,18,21,2434,[16_18];[18_21];[16_17];[17_21];[16_19];[17_19];[16_20];[17_20],[1;3;4;5],[17_20];[18_21]
16,6,2,16,19,823,[19_15];[16_18];[19_17];[18_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_19];[16_19];[16_19]
16,7,2,13,21,868,[14_20];[15_21];[12_21];[14_21];[13_21],[0;2;6;7;8;9],[14_21];[12_21];[12_21]
16,8,2,24,8,1656,[22_6];[23_8];[20_9];[21_8];[20_7];[22_8];[22_7];[19_8];[20_8];[19_9];[23_7];[23_6],[0;2;6;7;8;9],[22_7];[23_8];[23_8]
16,9,2,0,15,2209,[0_15];[0_17];[0_16];[1_16],[0;2;6;7;8;9],[1_16];[1_16];[0_15]
17,0,2,3,2,1487,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[2_2];[4_2];[4_5],[0;2;6;7;8;9],[2_2];[2_2]
17,1,1,24,4,1285,[23_5];[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[23_3];[23_3];[24_4]
17,2,2,22,7,2478,[23_7];[21_8];[19_8];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_8];[23_7];[22_7]
17,3,1,24,23,2313,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[24_23]
17,4,1,0,24,2172,[0_23];[2_24];[1_24];[1_23];[0_24],[1;3;4;5],[1_24];[1_23];[0_24]
17,5,1,19,21,2435,[16_18];[18_21];[16_17];[17_21];[16_19];[17_19];[16_20];[17_20],[1;3;4;5],[17_20];[18_21];[18_21]
17,6,2,16,18,824,[19_15];[16_18];[19_17];[18_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_19];[16_19];[16_19]
17,7,2,14,21,869,[14_20];[15_21];[12_21];[14_21];[13_21],[0;2;6;7;8;9],[12_21];[12_21];[13_21]
17,8,2,24,9,1657,[22_6];[23_8];[20_9];[21_8];[20_7];[22_8];[22_7];[24_8];[19_8];[20_8];[19_9];[23_7];[23_6],[0;2;6;7;8;9],[23_8];[23_8];[24_8]
17,9,2,0,16,2210,[0_15];[0_17];[0_16];[1_16],[0;2;6;7;8;9],[1_16];[0_15];[0_15]
18,0,2,4,2,1488,[3_5];[3_3];[4_3];[3_2];[4_4];[3_4];[2_2];[4_2];[4_5],[0;2;6;7;8;9],[2_2];[2_2];[4_2]
18,1,1,23,4,1286,[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[23_3];[24_4];[24_4]
18,2,2,22,8,2479,[23_7];[21_8];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[23_7];[22_7];[22_7]
18,3,1,23,23,2314,[24_23];[22_24];[24_24];[23_23];[23_24],[1;3;4;5],[23_24];[24_23];[23_23]
18,4,1,1,24,2173,[0_23];[2_24];[1_24];[1_23],[1;3;4;5],[1_24];[0_24];[0_24]
18,5,1,18,21,2436,[19_21];[16_18];[18_21];[17_21];[16_19];[17_19];[16_20];[17_20],[1;3;4;5],[18_21];[18_21];[19_21]
18,6,2,16,19,825,[19_15];[16_18];[19_17];[18_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_18]
18,7,2,13,22,870,[14_20];[12_21];[13_22];[14_21];[13_21],[0;2;6;7;8;9],[13_21];[14_21];[13_22]
18,8,2,24,10,1658,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_8];[19_8];[20_8];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[23_8];[24_8];[24_10]
18,9,2,0,16,2211,[0_15];[0_17];[0_16];[1_16],[0;2;6;7;8;9],[0_15];[0_15];[0_16]
19,0,2,3,2,1489,[3_5];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2];[4_5],[0;2;6;7;8;9],[2_2];[4_2];[4_2]
19,1,1,24,4,1287,[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[24_4];[24_4];[23_4]
19,2,2,22,7,2480,[23_7];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_7];[22_8]
19,3,1,23,24,2315,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[24_23];[23_23];[23_23]
19,4,1,1,23,2174,[0_23];[2_24];[1_24];[1_23],[1;3;4;5],[0_24];[0_24];[1_24]
19,5,1,18,22,2437,[19_21];[16_18];[18_21];[17_21];[16_19];[17_19];[18_22];[16_20];[17_20],[1;3;4;5],[18_21];[19_21];[18_22]
19,6,2,16,18,826,[19_15];[16_18];[19_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_18];[16_19]
19,7,2,13,23,871,[14_20];[12_21];[13_22];[14_21];[13_21],[0;2;6;7;8;9],[14_21];[13_22];[13_22]
19,8,2,24,11,1659,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_8];[19_8];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_8];[24_10];[24_10]
19,9,2,0,16,2212,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_15];[0_16];[0_16]
20,0,2,2,2,1490,[3_5];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[4_2];[2_2]
20,1,1,23,4,1288,[24_4];[24_6];[23_4];[24_5];[23_6];[23_3],[1;3;4;5],[24_4];[23_4];[24_4]
20,2,2,22,8,2481,[23_7];[22_6];[22_7];[22_8],[0;2;6;7;8;9],[22_7];[22_8];[22_7]
20,3,1,22,24,2316,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[23_23];[23_23];[22_24]
20,4,1,2,23,2175,[0_23];[2_24];[1_24];[1_23];[2_23],[1;3;4;5],[0_24];[0_24];[2_23]
20,5,1,18,22,2438,[19_21];[18_21];[17_21];[16_19];[17_19];[18_22];[16_20];[17_20],[1;3;4;5],[18_22];[18_22];[18_22]
20,6,2,16,19,827,[19_15];[16_18];[19_17];[16_17];[16_19];[17_17],[0;2;6;7;8;9],[16_18];[16_19];[16_18]
20,7,2,12,23,872,[13_23];[14_20];[12_21];[13_22];[14_21];[13_21],[0;2;6;7;8;9],[13_22];[13_22];[13_23]
20,8,2,24,10,1660,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_11];[24_8];[19_8];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_10];[24_10];[24_11]
20,9,2,0,17,2213,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_16];[0_16];[0_17]
21,0,2,1,2,1491,[1_2];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[4_2];[1_2]
21,1,1,24,4,1289,[24_4];[24_6];[24_5];[23_6];[23_3],[1;3;4;5],[23_4];[23_4]
21,2,2,22,7,2482,[23_7];[22_6];[22_7],[0;2;6;7;8;9],[22_8];[22_8]
21,3,1,24,24,2317,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[22_24];[22_24];[24_24]
21,4,1,1,23,2176,[0_23];[2_24];[1_23];[2_23],[1;3;4;5],[0_24];[2_23];[2_23]
21,5,1,18,23,2439,[19_21];[18_21];[17_21];[17_19];[18_22];[16_20];[18_23];[17_20],[1;3;4;5],[18_22];[18_22];[18_23]
21,6,2,16,20,828,[19_15];[16_18];[19_17];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_19];[16_18];[16_20]
21,7,2,12,24,873,[13_23];[14_20];[12_21];[13_22];[12_24];[13_21],[0;2;6;7;8;9],[13_22];[13_23];[12_24]
21,8,2,24,12,1661,[22_6];[23_8];[21_8];[20_7];[22_8];[22_7];[24_11];[24_8];[24_12];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_11];[24_12]
21,9,2,0,16,2214,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_17];[0_17]
22,0,2,1,1,1492,[1_2];[3_3];[4_3];[3_2];[3_4];[2_2];[4_2],[0;2;6;7;8;9],[4_2];[1_2];[1_2]
22,1,1,23,3,1290,[24_4];[24_6];[24_5];[23_6];[23_3],[1;3;4;5],[23_4];[24_4];[23_3]
22,2,2,22,6,2483,[23_7];[22_6];[22_7],[0;2;6;7;8;9],[22_8];[22_8];[22_6]
22,3,1,24,23,2318,[24_23];[22_24];[24_24];[23_24],[1;3;4;5],[22_24];[24_24];[24_23]
22,4,1,1,24,2177,[0_23];[2_24];[1_23];[2_23],[1;3;4;5],[2_23];[2_23];[1_23]
22,5,1,19,23,2440,[19_21];[18_21];[17_21];[17_19];[18_22];[18_23];[17_20],[1;3;4;5],[18_23];[18_23]
22,6,2,16,20,829,[19_15];[16_18];[16_17];[16_19];[16_20];[17_17],[0;2;6;7;8;9],[16_20];[16_20];[16_20]
22,7,2,12,23,874,[13_23];[14_20];[12_21];[13_22];[12_24];[13_21],[0;2;6;7;8;9],[13_23];[12_24];[12_24]
22,8,2,24,11,1662,[22_6];[23_8];[21_8];[22_8];[22_7];[24_11];[24_8];[24_12];[19_9];[23_7];[24_10];[23_6],[0;2;6;7;8;9],[24_11];[24_12];[24_12]
22,9,2,0,16,2215,[0_15];[0_17];[0_16],[0;2;6;7;8;9],[0_17];[0_17];[0_16]
23,0,2,1,0,1493,[1_2];[3_3];[4_3];[3_2];[1_0];[2_2];[4_2],[0;2;6;7;8;9],[1_2];[1_2];[1_0]
23,1,1,23,2,1291,[24_4];[24_6];[23_2];[24_5];[23_6];[23_3],[1;3;4;5],[24_4];[23_3];[23_2]
23,2,2,21,7,2484,[23_7];[21_7];[22_6];[22_7],[0;2;6;7;8;9],[22_6];[22_6];[21_7]
23,3,1,24,24,2319,[24_23];[22_24];[24_24],[1;3;4;5],[24_24];[24_23];[24_23]
23,4,1,1,22,2178,[0_23];[2_24];[1_24];[1_23];[2_23];[1_22],[1;3;4;5],[1_23];[1_24];[1_22]
23,5,1,18,23,2441,[19_21];[18_21];[17_21];[17_19];[18_22];[18_23];[17_20],[1;3;4;5],[18_23];[18_23];[18_23]
